"Date","Price","Open","High","Low","Vol.","Change %"
"03/14/2023","1,906.41","1,909.25","1,909.91","1,906.00","1.69M","-0.15%"
"03/15/2023","1,898.89","1,906.41","1,908.56","1,897.72","1.90M","-0.39%"
"03/16/2023","1,896.98","1,899.30","1,911.06","1,896.98","1.76M","-0.10%"
"03/19/2023","1,897.00","1,898.16","1,898.58","1,895.80","1.48M","0.00%"
"03/20/2023","1,886.35","1,897.00","1,899.05","1,885.63","2.66M","-0.56%"
"03/21/2023","1,899.50","1,887.31","1,910.30","1,886.13","5.66M","0.70%"
"03/22/2023","1,901.87","1,900.21","1,902.57","1,899.30","2.25M","0.12%"
"03/23/2023","1,898.51","1,902.10","1,902.45","1,898.03","6.30M","-0.18%"
"03/26/2023","1,892.59","1,896.63","1,896.63","1,892.59","2.06M","-0.31%"
"03/27/2023","1,878.41","1,892.59","1,893.62","1,878.41","2.23M","-0.75%"
"03/28/2023","1,879.66","1,878.41","1,883.26","1,878.41","2.74M","0.07%"
"03/29/2023","1,894.37","1,872.81","1,895.86","1,872.27","8.24M","0.78%"
"03/30/2023","1,886.61","1,894.37","1,898.59","1,886.61","1.39M","-0.41%"
"04/02/2023","1,889.72","1,886.61","1,889.90","1,886.61","2.28M","0.17%"
"04/03/2023","1,889.13","1,889.24","1,890.20","1,888.22","2.76M","-0.03%"
"04/04/2023","1,888.98","1,889.13","1,890.43","1,881.63","5.11M","-0.01%"
"04/05/2023","1,887.16","1,888.98","1,889.04","1,887.16","681.77K","-0.10%"
"04/06/2023","1,885.82","1,887.16","1,887.16","1,884.25","3.16M","-0.07%"
"04/09/2023","1,886.29","1,885.82","1,886.98","1,884.10","2.84M","0.02%"
"04/10/2023","1,884.37","1,886.29","1,886.29","1,883.42","1.87M","-0.10%"
"04/11/2023","1,881.00","1,882.92","1,883.25","1,880.94","1.47M","-0.18%"
"04/12/2023","1,880.71","1,881.00","1,882.76","1,880.71","2.48M","-0.02%"
"04/13/2023","1,881.55","1,880.71","1,881.80","1,879.54","6.25M","0.04%"
"04/16/2023","1,884.85","1,881.55","1,884.85","1,880.15","3.32M","0.18%"
"04/17/2023","1,884.27","1,887.03","1,890.03","1,884.13","4.16M","-0.03%"
"04/18/2023","1,883.70","1,884.27","1,884.55","1,881.56","4.64M","-0.03%"
"04/19/2023","1,885.11","1,883.70","1,886.61","1,883.70","2.08M","0.08%"
"04/20/2023","1,887.37","1,885.11","1,887.37","1,885.11","2.63M","0.12%"
"04/26/2023","1,895.37","1,886.82","1,895.81","1,886.62","4.25M","0.42%"
"04/27/2023","1,894.52","1,895.37","1,897.77","1,894.08","2.91M","-0.05%"
"04/30/2023","1,904.39","1,894.52","1,904.39","1,894.00","4.93M","0.52%"
"05/02/2023","1,906.88","1,904.39","1,906.88","1,904.39","3.48M","0.13%"
"05/03/2023","1,902.38","1,906.88","1,908.82","1,902.21","4.75M","-0.24%"
"05/04/2023","1,906.49","1,902.48","1,906.49","1,901.14","1.54M","0.22%"
"05/07/2023","1,900.32","1,906.49","1,906.49","1,896.90","2.07M","-0.32%"
"05/08/2023","1,913.74","1,900.32","1,914.11","1,900.32","5.39M","0.71%"
"05/09/2023","1,923.18","1,913.38","1,923.30","1,911.02","2.82M","0.49%"
"05/10/2023","1,934.63","1,923.18","1,934.63","1,922.15","6.83M","0.60%"
"05/11/2023","1,936.53","1,934.81","1,937.92","1,934.58","4.26M","0.10%"
"05/14/2023","1,940.83","1,936.53","1,941.58","1,936.10","3.76M","0.22%"
"05/15/2023","1,938.24","1,940.83","1,941.10","1,934.36","2.05M","-0.13%"
"05/16/2023","1,938.24","1,937.96","1,938.24","1,933.59","4.21M","0.00%"
"05/17/2023","1,940.35","1,938.24","1,940.35","1,937.49","2.20M","0.11%"
"05/18/2023","1,943.05","1,940.35","1,943.05","1,938.86","3.59M","0.14%"
"05/21/2023","1,947.81","1,943.49","1,947.81","1,942.61","8.90M","0.24%"
"05/22/2023","1,949.71","1,948.05","1,952.34","1,947.42","1.67M","0.10%"
"05/23/2023","1,961.33","1,949.71","1,961.33","1,948.44","3.05M","0.60%"
"05/24/2023","1,961.89","1,961.33","1,964.83","1,961.33","3.45M","0.03%"
"05/25/2023","1,962.27","1,961.89","1,962.94","1,961.09","2.29M","0.02%"
"05/28/2023","1,960.79","1,963.14","1,963.14","1,959.83","2.07M","-0.08%"
"05/29/2023","1,964.02","1,961.97","1,964.02","1,961.82","1.68M","0.16%"
"05/30/2023","1,962.96","1,964.02","1,964.44","1,962.96","2.40M","-0.05%"
"05/31/2023","1,963.51","1,962.96","1,964.89","1,961.94","5.30M","0.03%"
"06/01/2023","1,957.96","1,963.23","1,963.23","1,957.96","1.17M","-0.28%"
"06/04/2023","1,954.95","1,957.96","1,958.57","1,954.40","5.90M","-0.15%"
"06/05/2023","1,955.24","1,954.95","1,957.19","1,954.35","3.57M","0.01%"
"06/06/2023","1,951.94","1,955.24","1,955.24","1,951.15","3.93M","-0.17%"
"06/07/2023","1,952.18","1,951.94","1,952.49","1,951.29","7.00M","0.01%"
"06/08/2023","1,954.42","1,952.18","1,954.42","1,951.67","3.03M","0.11%"
"06/11/2023","1,955.42","1,954.42","1,955.82","1,954.15","1.89M","0.05%"
"06/12/2023","1,953.44","1,955.42","1,955.42","1,943.75","3.42M","-0.10%"
"06/13/2023","1,954.59","1,953.44","1,956.02","1,953.44","6.34M","0.06%"
"06/14/2023","1,958.11","1,954.35","1,960.64","1,954.35","4.42M","0.18%"
"06/15/2023","1,956.48","1,958.11","1,958.20","1,955.47","1.75M","-0.08%"
"06/18/2023","1,958.16","1,956.48","1,959.26","1,956.30","1.92M","0.09%"
"06/19/2023","1,957.53","1,958.16","1,958.44","1,956.62","1.34M","-0.03%"
"06/20/2023","1,957.36","1,957.53","1,959.04","1,957.36","1.39M","-0.01%"
"06/21/2023","1,957.08","1,957.36","1,958.82","1,957.08","2.78M","-0.01%"
"06/22/2023","1,961.43","1,957.08","1,963.43","1,957.08","1.68M","0.22%"
"06/25/2023","1,956.32","1,961.43","1,961.43","1,956.32","1.65M","-0.26%"
"06/26/2023","1,957.87","1,956.61","1,957.87","1,956.61","2.09M","0.08%"
"07/03/2023","1,956.68","1,956.43","1,958.52","1,955.26","1.38M","-0.06%"
"07/04/2023","1,958.35","1,956.68","1,959.98","1,955.22","2.84M","0.09%"
"07/05/2023","1,960.62","1,958.35","1,960.62","1,957.68","2.85M","0.12%"
"07/06/2023","1,959.25","1,960.98","1,960.98","1,957.66","2.36M","-0.07%"
"07/09/2023","1,954.44","1,959.25","1,959.93","1,954.44","888.21K","-0.25%"
"07/10/2023","1,957.60","1,954.44","1,957.60","1,953.07","1.88M","0.16%"
"07/11/2023","1,959.58","1,957.60","1,959.58","1,957.37","995.38K","0.10%"
"07/12/2023","1,969.97","1,958.12","1,969.97","1,958.12","2.85M","0.53%"
"07/13/2023","1,974.60","1,971.44","1,974.60","1,971.44","5.62M","0.24%"
"07/16/2023","1,979.48","1,974.60","1,979.48","1,974.60","1.90M","0.25%"
"07/17/2023","1,980.36","1,979.48","1,982.74","1,978.16","2.16M","0.04%"
"07/18/2023","1,985.89","1,980.36","1,987.23","1,980.36","1.78M","0.28%"
"07/20/2023","1,976.88","1,985.89","1,985.89","1,975.80","2.41M","-0.45%"
"07/23/2023","1,981.90","1,979.08","1,984.93","1,979.08","2.95M","0.25%"
"07/24/2023","1,986.33","1,981.90","1,990.08","1,981.90","4.48M","0.22%"
"07/25/2023","1,987.74","1,985.13","1,988.63","1,984.10","2.81M","0.07%"
"07/26/2023","1,984.58","1,987.30","1,990.53","1,984.58","4.13M","-0.16%"
"08/01/2023","1,992.09","1,992.41","1,994.14","1,990.52","2.70M","0.38%"
"08/02/2023","1,988.48","1,992.09","1,992.23","1,987.61","1.66M","-0.18%"
"08/03/2023","1,982.42","1,988.48","1,989.14","1,981.74","1.13M","-0.30%"
"08/06/2023","1,981.66","1,982.42","1,982.42","1,980.35","1.52M","-0.04%"
"08/07/2023","1,976.21","1,981.66","1,981.66","1,975.46","1.91M","-0.28%"
"08/08/2023","1,975.59","1,976.21","1,977.66","1,973.16","2.88M","-0.03%"
"08/09/2023","1,974.43","1,975.59","1,978.27","1,974.43","1.52M","-0.06%"
"08/10/2023","1,972.27","1,974.43","1,975.59","1,969.34","2.31M","-0.11%"
"08/13/2023","1,972.85","1,972.27","1,980.13","1,972.27","4.21M","0.03%"
"08/14/2023","1,963.83","1,972.85","1,972.85","1,963.01","3.85M","-0.46%"
"08/15/2023","1,959.43","1,963.83","1,963.83","1,959.43","2.63M","-0.22%"
"08/16/2023","1,960.08","1,959.43","1,962.54","1,958.76","1.48M","0.03%"
"08/17/2023","1,952.63","1,960.33","1,961.35","1,951.14","3.72M","-0.38%"
"08/20/2023","1,961.75","1,952.63","1,961.75","1,952.63","1.29M","0.47%"
"08/21/2023","1,962.88","1,961.75","1,964.22","1,958.77","2.51M","0.06%"
"08/22/2023","1,964.37","1,962.88","1,965.25","1,962.88","1.23M","0.08%"
"08/23/2023","1,954.14","1,967.83","1,967.83","1,954.14","2.78M","-0.52%"
"08/24/2023","1,952.32","1,954.14","1,954.14","1,952.32","1.28M","-0.09%"
"08/27/2023","1,953.36","1,952.99","1,955.93","1,951.45","2.37M","0.05%"
"08/28/2023","1,952.51","1,953.36","1,953.36","1,951.48","1.04M","-0.04%"
"08/29/2023","1,956.19","1,952.51","1,958.77","1,952.51","2.30M","0.19%"
"08/30/2023","1,952.44","1,956.19","1,957.03","1,951.34","2.20M","-0.19%"
"08/31/2023","1,952.16","1,952.44","1,953.15","1,951.75","1.76M","-0.01%"
"09/03/2023","1,956.73","1,952.16","1,957.21","1,952.07","3.30M","0.23%"
"09/04/2023","1,961.98","1,956.73","1,961.98","1,952.40","1.63M","0.27%"
"09/05/2023","1,947.59","1,961.98","1,961.98","1,947.59","1.08M","-0.73%"
"09/06/2023","1,942.83","1,947.59","1,948.46","1,940.17","1.68M","-0.24%"
"09/07/2023","1,941.88","1,942.83","1,944.77","1,939.79","5.42M","-0.05%"
"09/10/2023","1,941.42","1,941.88","1,942.05","1,937.55","1.64M","-0.02%"
"09/11/2023","1,939.03","1,941.42","1,942.38","1,939.03","805.15K","-0.12%"
"09/12/2023","1,934.44","1,939.03","1,939.30","1,934.44","1.73M","-0.24%"
"09/13/2023","1,929.75","1,934.44","1,934.44","1,929.64","1.08M","-0.24%"
"09/14/2023","1,931.48","1,929.75","1,931.48","1,929.75","455.29K","0.09%"
"09/17/2023","1,924.81","1,928.59","1,928.59","1,924.81","1.71M","-0.35%"
"09/18/2023","1,922.12","1,924.15","1,930.01","1,920.63","1.29M","-0.14%"
"09/19/2023","1,929.44","1,922.69","1,929.44","1,922.69","603.97K","0.38%"
"09/20/2023","1,922.89","1,929.86","1,932.06","1,917.33","1.39M","-0.34%"
"09/21/2023","1,929.51","1,923.05","1,932.58","1,923.05","1.77M","0.34%"
"09/24/2023","1,931.83","1,929.51","1,932.51","1,924.21","1.12M","0.12%"
"09/25/2023","1,935.05","1,931.83","1,935.08","1,931.83","2.38M","0.17%"
"09/26/2023","1,937.68","1,935.05","1,937.94","1,935.05","896.67K","0.14%"
"09/28/2023","1,939.13","1,937.68","1,940.10","1,937.68","644.18K","0.07%"
"10/01/2023","1,937.12","1,939.13","1,939.13","1,933.86","790.33K","-0.10%"
"10/02/2023","1,933.45","1,937.12","1,941.04","1,933.45","1.39M","-0.19%"
"10/03/2023","1,935.13","1,933.45","1,935.55","1,933.45","868.76K","0.09%"
"10/04/2023","1,946.31","1,935.13","1,946.31","1,935.13","1.70M","0.58%"
"10/05/2023","1,950.87","1,946.57","1,950.94","1,945.30","2.27M","0.23%"
"10/08/2023","1,949.12","1,950.87","1,950.87","1,948.46","1.77M","-0.09%"
"10/09/2023","1,941.44","1,949.12","1,949.48","1,941.44","918.64K","-0.39%"
"10/10/2023","1,942.83","1,941.44","1,942.83","1,940.94","457.87K","0.07%"
"10/11/2023","1,939.18","1,941.51","1,941.51","1,938.64","1.14M","-0.19%"
"10/12/2023","1,945.69","1,939.18","1,945.96","1,937.28","1.18M","0.34%"
"10/15/2023","1,943.22","1,945.03","1,946.39","1,941.36","1.85M","-0.13%"
"10/16/2023","1,943.53","1,943.22","1,944.15","1,941.77","1.87M","0.02%"
"10/17/2023","1,946.02","1,943.53","1,946.02","1,940.22","1.97M","0.13%"
"10/18/2023","1,940.93","1,946.02","1,947.99","1,940.93","982.91K","-0.26%"
"10/19/2023","1,944.84","1,944.38","1,944.84","1,941.39","1.66M","0.20%"
"10/22/2023","1,944.17","1,948.08","1,948.08","1,942.61","1.47M","-0.03%"
"10/23/2023","1,937.40","1,942.37","1,942.92","1,937.40","1.69M","-0.35%"
"10/24/2023","1,940.02","1,938.25","1,940.02","1,937.49","1.67M","0.14%"
"10/25/2023","1,942.98","1,940.90","1,943.16","1,937.76","2.47M","0.15%"
"10/26/2023","1,941.12","1,942.98","1,943.33","1,940.35","938.97K","-0.10%"
"10/29/2023","1,939.04","1,941.12","1,941.60","1,939.04","745.91K","-0.11%"
"10/30/2023","1,931.15","1,939.04","1,939.04","1,923.22","1.77M","-0.41%"
"10/31/2023","1,929.26","1,931.15","1,931.93","1,928.04","1.25M","-0.10%"
"11/01/2023","1,922.10","1,929.26","1,929.26","1,922.10","1.59M","-0.37%"
"11/02/2023","1,917.85","1,922.10","1,923.03","1,917.85","1.64M","-0.22%"
"11/05/2023","1,914.43","1,917.85","1,920.80","1,914.43","1.25M","-0.18%"
"11/06/2023","1,920.75","1,914.43","1,921.50","1,914.43","1.37M","0.33%"
"11/07/2023","1,923.94","1,920.75","1,929.04","1,920.75","3.58M","0.17%"
"11/08/2023","1,925.29","1,923.94","1,927.39","1,921.00","2.71M","0.07%"
"11/09/2023","1,931.66","1,925.29","1,931.66","1,925.29","1.91M","0.33%"
"11/12/2023","1,930.12","1,931.66","1,933.65","1,930.12","653.43K","-0.08%"
"11/13/2023","1,934.07","1,930.12","1,935.40","1,929.64","1.74M","0.20%"
"11/14/2023","1,938.79","1,934.07","1,941.99","1,934.07","3.05M","0.24%"
"11/15/2023","1,945.07","1,939.67","1,945.07","1,938.93","2.79M","0.32%"
"11/16/2023","1,946.52","1,945.07","1,946.52","1,945.07","724.04K","0.07%"
"11/19/2023","1,944.10","1,946.52","1,947.18","1,943.08","1.31M","-0.12%"
"11/20/2023","1,945.21","1,944.10","1,945.55","1,944.10","3.02M","0.06%"
"11/21/2023","1,945.70","1,944.64","1,945.70","1,943.04","1.92M","0.02%"
"11/22/2023","1,947.74","1,944.21","1,948.26","1,944.21","841.06K","0.11%"
"11/23/2023","1,951.73","1,948.40","1,953.05","1,948.22","1.40M","0.20%"
"11/26/2023","1,950.76","1,951.73","1,951.73","1,950.76","721.82K","-0.05%"
"11/27/2023","1,950.20","1,950.76","1,951.53","1,949.54","1.91M","-0.03%"
"11/28/2023","1,951.45","1,952.01","1,953.41","1,950.73","539.60K","0.06%"
"11/29/2023","1,942.89","1,952.11","1,952.57","1,942.89","1.42M","-0.44%"
"11/30/2023","1,939.77","1,942.89","1,944.31","1,938.77","2.92M","-0.16%"
"12/03/2023","1,941.19","1,939.77","1,941.90","1,939.77","829.59K","0.07%"
"12/04/2023","1,949.93","1,941.19","1,949.93","1,941.19","803.81K","0.45%"
"12/05/2023","1,942.22","1,949.93","1,949.93","1,937.59","1.45M","-0.40%"
"12/06/2023","1,942.85","1,945.83","1,945.83","1,942.22","891.52K","0.03%"
"12/07/2023","1,942.35","1,941.70","1,943.22","1,940.88","853.19K","-0.03%"
"12/10/2023","1,942.56","1,942.35","1,944.15","1,941.78","651.52K","0.01%"
"12/11/2023","1,940.23","1,942.56","1,944.31","1,940.04","1.94M","-0.12%"
"12/12/2023","1,939.72","1,940.23","1,940.99","1,938.85","977.92K","-0.03%"
"12/13/2023","1,923.38","1,939.72","1,940.39","1,923.38","841.35K","-0.84%"
"12/14/2023","1,915.18","1,923.38","1,926.31","1,915.18","879.84K","-0.43%"
"12/19/2023","1,914.19","1,914.71","1,919.43","1,912.43","1.11M","-0.05%"
"12/20/2023","1,917.93","1,914.19","1,917.99","1,914.19","1.93M","0.20%"
"12/21/2023","1,917.93","1,917.93","1,919.02","1,914.64","2.30M","0.00%"
"12/24/2023","1,922.15","1,917.93","1,922.15","1,917.93","445.93K","0.22%"
"12/25/2023","1,927.82","1,923.95","1,938.21","1,921.33","2.05M","0.29%"
"12/26/2023","1,930.64","1,927.82","1,932.28","1,927.82","1.58M","0.15%"
"12/27/2023","1,945.63","1,931.21","1,946.15","1,931.21","3.71M","0.78%"
"12/28/2023","1,961.39","1,945.63","1,961.39","1,944.76","4.02M","0.81%"
"12/31/2023","1,971.49","1,961.39","1,973.96","1,961.39","1.50M","0.52%"
"01/02/2024","1,956.84","1,971.23","1,971.23","1,956.66","2.06M","-0.74%"
"01/03/2024","1,963.51","1,956.84","1,964.32","1,956.84","1.44M","0.34%"
"01/04/2024","1,972.62","1,964.36","1,972.62","1,963.69","1.12M","0.46%"
"01/07/2024","1,978.35","1,972.62","1,979.68","1,972.62","1.83M","0.29%"
"01/08/2024","1,983.71","1,978.35","1,984.52","1,978.35","3.96M","0.27%"
"01/09/2024","1,987.49","1,983.71","1,987.49","1,980.00","1.12M","0.19%"
"01/10/2024","1,990.07","1,987.49","1,990.07","1,984.18","2.31M","0.13%"
"01/11/2024","1,986.39","1,990.07","1,990.30","1,985.51","2.22M","-0.18%"
"01/14/2024","1,983.18","1,986.39","1,988.79","1,976.20","3.59M","-0.16%"
"01/15/2024","1,985.51","1,983.18","1,986.09","1,983.18","2.05M","0.12%"
"01/16/2024","1,986.00","1,985.51","1,987.26","1,984.13","1.91M","0.02%"
"01/17/2024","1,988.32","1,986.00","1,988.32","1,985.94","929.03K","0.12%"
"01/18/2024","1,991.73","1,988.32","1,993.53","1,988.32","892.40K","0.17%"
"01/21/2024","1,992.48","1,991.16","1,992.48","1,991.16","350.00K","0.04%"
"01/22/2024","1,994.32","1,992.48","1,995.55","1,992.48","1.10M","0.09%"
"01/23/2024","1,995.97","1,994.32","1,997.78","1,994.17","418.14K","0.08%"
"01/24/2024","2,009.28","1,995.97","2,012.01","1,994.78","2.24M","0.67%"
"01/25/2024","2,013.73","2,012.88","2,015.22","2,010.57","1.64M","0.22%"
"01/28/2024","2,017.23","2,015.54","2,018.98","2,015.54","1.05M","0.17%"
"01/29/2024","2,040.80","2,022.63","2,040.80","2,022.63","1.30M","1.17%"
"01/30/2024","2,069.97","2,040.80","2,071.07","2,040.13","3.10M","1.43%"
"01/31/2024","2,067.17","2,064.56","2,085.67","2,064.56","1.45M","-0.13%"
"02/01/2024","2,067.11","2,067.17","2,072.40","2,065.63","3.02M","0.00%"
"02/04/2024","2,074.54","2,067.11","2,074.54","2,064.54","1.04M","0.36%"
"02/05/2024","2,063.55","2,074.54","2,074.56","2,062.41","1.48M","-0.53%"
"02/06/2024","2,063.44","2,063.55","2,065.08","2,061.40","1.48M","-0.01%"
"02/07/2024","2,063.45","2,063.44","2,065.92","2,063.26","512.18K","0.00%"
"02/08/2024","2,068.25","2,063.45","2,068.25","2,062.05","1.92M","0.23%"
"02/11/2024","2,072.35","2,068.25","2,075.15","2,068.25","696.36K","0.20%"
"02/12/2024","2,077.45","2,072.35","2,080.96","2,071.72","916.40K","0.25%"
"02/13/2024","2,079.07","2,077.45","2,080.10","2,077.02","1.70M","0.08%"
"02/14/2024","2,079.34","2,079.07","2,083.19","2,078.90","2.16M","0.01%"
"02/15/2024","2,067.53","2,070.33","2,090.72","2,064.93","1.18M","-0.57%"
"02/18/2024","2,051.67","2,067.53","2,067.53","2,051.67","2.10M","-0.77%"
"02/19/2024","2,051.10","2,056.72","2,057.38","2,044.40","1.61M","-0.03%"
"02/20/2024","2,048.51","2,051.10","2,054.80","2,044.73","1.12M","-0.13%"
"02/21/2024","2,049.83","2,048.51","2,051.64","2,046.75","1.00M","0.06%"
"02/22/2024","2,050.11","2,049.83","2,051.91","2,049.53","949.22K","0.01%"
"02/25/2024","2,051.23","2,050.11","2,051.39","2,050.11","728.60K","0.05%"
"02/26/2024","2,054.22","2,051.23","2,054.92","2,051.09","940.53K","0.15%"
"02/27/2024","2,043.22","2,054.22","2,054.50","2,043.22","853.58K","-0.54%"
"02/28/2024","2,024.85","2,043.22","2,044.78","2,023.74","1.32M","-0.90%"
"02/29/2024","2,005.42","2,024.85","2,026.80","2,005.33","917.64K","-0.96%"
"03/03/2024","2,009.03","2,005.42","2,018.97","2,005.42","1.10M","0.18%"
"03/04/2024","1,993.44","2,009.03","2,011.53","1,993.24","1.29M","-0.78%"
"03/05/2024","2,014.58","1,993.88","2,014.58","1,993.88","1.28M","1.06%"
"03/06/2024","2,015.56","2,014.58","2,024.49","2,010.32","1.60M","0.05%"
"03/07/2024","2,012.43","2,016.00","2,016.58","2,008.53","1.44M","-0.16%"
"03/10/2024","2,015.68","2,012.79","2,015.68","2,012.13","907.44K","0.16%"
"03/11/2024","2,025.47","2,015.68","2,025.47","2,015.68","790.31K","0.49%"
"03/12/2024","2,034.20","2,030.60","2,034.20","2,026.93","2.56M","0.43%"
"03/13/2024","2,042.80","2,034.56","2,043.22","2,034.14","969.77K","0.42%"
"03/14/2024","2,046.77","2,042.80","2,052.72","2,042.07","2.63M","0.19%"
"03/17/2024","2,030.77","2,046.77","2,050.84","2,030.77","507.09K","-0.78%"
"03/18/2024","2,035.14","2,030.77","2,035.14","2,030.77","673.85K","0.22%"
"03/19/2024","2,035.61","2,035.14","2,035.61","2,032.64","1.27M","0.02%"
"03/20/2024","2,047.80","2,035.61","2,047.80","2,035.61","2.19M","0.60%"
"03/21/2024","2,050.67","2,049.27","2,054.93","2,049.27","3.04M","0.14%"
"03/24/2024","2,067.74","2,050.67","2,067.74","2,050.67","1.94M","0.83%"
"03/25/2024","2,075.86","2,067.74","2,075.86","2,066.27","1.92M","0.39%"
"03/26/2024","2,075.75","2,075.86","2,084.14","2,069.76","3.44M","-0.01%"
"03/27/2024","2,068.42","2,075.75","2,080.66","2,046.11","2.17M","-0.35%"
"03/28/2024","2,055.96","2,058.33","2,058.79","2,051.57","3.38M","-0.60%"
"03/31/2024","2,042.67","2,053.66","2,053.77","2,042.67","1.11M","-0.65%"
"04/01/2024","2,033.86","2,042.67","2,046.26","2,030.97","1.07M","-0.43%"
"04/02/2024","2,029.31","2,032.07","2,034.97","2,029.31","1.32M","-0.22%"
"04/03/2024","2,022.04","2,029.35","2,029.35","2,022.04","972.06K","-0.36%"
"04/04/2024","2,021.54","2,022.04","2,022.04","2,016.64","747.87K","-0.02%"
"04/07/2024","2,020.90","2,021.54","2,026.20","2,020.90","1.13M","-0.03%"
"04/08/2024","2,022.31","2,020.90","2,025.04","2,020.90","770.17K","0.07%"
"04/09/2024","2,040.42","2,022.31","2,041.12","2,022.31","1.23M","0.90%"
"04/15/2024","2,040.09","2,040.42","2,045.94","2,033.22","870.95K","-0.02%"
"04/16/2024","2,042.07","2,040.78","2,045.32","2,040.78","1.43M","0.10%"
"04/17/2024","2,027.45","2,042.07","2,042.07","2,026.90","605.40K","-0.72%"
"04/18/2024","2,021.45","2,027.45","2,029.21","2,021.45","2.41M","-0.30%"
"04/21/2024","2,016.94","2,021.45","2,021.91","2,016.25","465.77K","-0.22%"
"04/22/2024","2,016.40","2,016.94","2,021.06","2,016.40","1.74M","-0.03%"
"04/23/2024","2,017.05","2,016.40","2,027.16","2,016.40","1.60M","0.03%"
"04/24/2024","2,013.12","2,017.05","2,017.05","2,013.12","1.26M","-0.19%"
"04/25/2024","2,016.89","2,013.12","2,018.39","2,011.74","1.19M","0.19%"
"04/28/2024","2,024.13","2,015.09","2,024.13","2,015.09","3.54M","0.36%"
"04/29/2024","2,026.52","2,024.13","2,028.57","2,024.13","2.01M","0.12%"
"04/30/2024","2,029.06","2,026.52","2,030.36","2,025.45","2.84M","0.13%"
"05/02/2024","2,028.59","2,029.06","2,032.00","2,028.36","527.10K","-0.02%"
"05/05/2024","2,031.18","2,028.59","2,031.18","2,027.89","4.42M","0.13%"
"05/06/2024","2,022.29","2,031.18","2,031.18","2,021.37","574.55K","-0.44%"
"05/07/2024","2,023.77","2,022.29","2,024.82","2,021.68","1.10M","0.07%"
"05/08/2024","2,026.96","2,026.64","2,029.24","2,026.64","1.23M","0.16%"
"05/09/2024","2,030.26","2,026.96","2,030.26","2,026.80","1.30M","0.16%"
"05/12/2024","2,023.19","2,030.26","2,030.26","2,023.19","733.71K","-0.35%"
"05/13/2024","2,023.02","2,023.71","2,028.54","2,022.19","1.24M","-0.01%"
"05/14/2024","2,023.07","2,023.02","2,025.80","2,022.84","1.68M","0.00%"
"05/15/2024","2,010.22","2,023.07","2,023.77","2,008.08","4.24M","-0.64%"
"05/16/2024","2,009.14","2,010.53","2,010.53","2,007.30","345.82K","-0.05%"
